eta,tau_mis,time,num_runs,Q_comm_mean,Q_comm_std,Q_mis_mean,Q_mis_std,mean_pair_distance_mean,mean_pair_distance_std,valid_path_count_mean,valid_path_count_std,physical_complete_mean,physical_complete_std
0.5,0.15,15,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,16,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,17,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,18,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,19,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,20,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.15,21,5,1.0,0.0,1.0,0.0,1.5883291287025005,0.028310380355146523,1000.0,0.0,1.0,0.0
0.5,0.15,22,5,1.0,0.0,1.0,0.0,1.7982019176404311,0.02893750418334882,1000.0,0.0,1.0,0.0
0.5,0.15,23,5,1.0,0.0,1.0,0.0,2.009185841293738,0.02959274478214269,1000.0,0.0,1.0,0.0
0.5,0.15,24,5,1.0,0.0,1.0,0.0,2.2209954008462183,0.030279470913957576,1000.0,0.0,1.0,0.0
0.5,0.15,25,5,1.0,0.0,1.0,0.0,2.433439001342893,0.030998475076985218,1000.0,0.0,1.0,0.0
0.5,0.15,26,5,1.0,0.0,1.0,0.0,2.6463821434462007,0.031749276572546704,1000.0,0.0,1.0,0.0
0.5,0.15,27,5,1.0,0.0,1.0,0.0,2.8597270885644184,0.03253074442671014,1000.0,0.0,1.0,0.0
0.5,0.15,28,5,1.0,0.0,1.0,0.0,3.073400814454631,0.03334142245379088,1000.0,0.0,1.0,0.0
0.5,0.15,29,5,1.0,0.0,1.0,0.0,3.287347500863221,0.034179708542855985,1000.0,0.0,1.0,0.0
0.5,0.15,30,5,1.0,0.0,1.0,0.0,3.5015236447242963,0.03504395721400877,1000.0,0.0,1.0,0.0
0.5,0.15,31,5,1.0,0.0,1.0,0.0,3.715894775923432,0.035932539448495816,1000.0,0.0,1.0,0.0
0.5,0.15,32,5,1.0,0.0,1.0,0.0,3.930433185792662,0.036843877613649635,1000.0,0.0,1.0,0.0
0.5,0.15,33,5,1.0,0.0,1.0,0.0,4.145116317556786,0.03777646532784248,1000.0,0.0,1.0,0.0
0.5,0.15,34,5,1.0,0.0,1.0,0.0,4.359925601631769,0.03872887796266958,1000.0,0.0,1.0,0.0
0.5,0.15,35,5,1.0,0.0,1.0,0.0,4.574845597160841,0.03969977721672364,1000.0,0.0,1.0,0.0
0.5,0.15,36,5,1.0,0.0,1.0,0.0,4.789863348863579,0.04068791190527588,1000.0,0.0,1.0,0.0
0.5,0.15,37,5,1.0,0.0,1.0,0.0,5.004967898126438,0.041692116344082666,1000.0,0.0,1.0,0.0
0.5,0.15,38,5,1.0,0.0,1.0,0.0,5.220149906445344,0.04271130723331162,1000.0,0.0,1.0,0.0
0.5,0.15,39,5,1.0,0.0,1.0,0.0,5.435401361945002,0.043744479646681045,1000.0,0.0,1.0,0.0
0.5,0.15,40,5,1.0,0.0,1.0,0.0,5.650715348167667,0.04479070253364398,1000.0,0.0,1.0,0.0
0.5,0.15,41,5,0.9999935855251462,4.929315257850049e-06,1.0,0.0,5.866085860115607,0.045849114010123114,1000.0,0.0,1.0,0.0
0.5,0.15,42,5,0.999653775528663,0.00017685961746291012,1.0,0.0,6.081507656559732,0.046918916622885755,1000.0,0.0,1.0,0.0
0.5,0.15,43,5,0.9982004383118547,0.0004704422021621751,1.0,0.0,6.296976140471811,0.047999372710055686,1000.0,0.0,1.0,0.0
0.5,0.15,44,5,0.9950839438098342,0.0007692817916212302,1.0,0.0,6.512487261475407,0.049089799936611916,1000.0,0.0,1.0,0.0
0.5,0.15,45,5,0.989949903458349,0.0010533155781563663,1.0,0.0,6.728037435688984,0.0501895670531213,1000.0,0.0,1.0,0.0
0.5,0.15,46,5,0.9828619708238527,0.001169629630111624,1.0,0.0,6.943623479420036,0.051298089904537394,1000.0,0.0,1.0,0.0
0.5,0.15,47,5,0.9740584133102106,0.0012577932817196074,1.0,0.0,7.159242553974684,0.05241482770101906,1000.0,0.0,1.0,0.0
0.5,0.15,48,5,0.96388421171911,0.0012990413973979367,1.0,0.0,7.374892119451369,0.053539279552463716,1000.0,0.0,1.0,0.0
0.5,0.15,49,5,0.9527268579055068,0.0013079495261441067,1.0,0.0,7.590569895844529,0.05467098126154264,1000.0,0.0,1.0,0.0
0.5,0.15,50,5,0.9407661792750606,0.0012775466138615662,1.0,0.0,7.806273830133601,0.05580950236550213,1000.0,0.0,1.0,0.0
0.5,0.15,51,5,0.9281088286216125,0.0012384610663440981,1.0,0.0,8.022002068301532,0.056954443414196705,1000.0,0.0,1.0,0.0
0.5,0.15,52,5,0.9148311315928807,0.001213461396966006,1.0,0.0,8.237752931435924,0.05810543347021607,1000.0,0.0,1.0,0.0
0.5,0.15,53,5,0.9009677230806259,0.0011910598287200097,1.0,0.0,8.453524895229135,0.05926212781624999,1000.0,0.0,1.0,0.0
0.5,0.15,54,5,0.8865854985048072,0.001158930619764727,1.0,0.0,8.66931657232215,0.06042420585471374,1000.0,0.0,1.0,0.0
0.5,0.15,55,5,0.871791184591984,0.0012023195010025464,1.0,0.0,8.885126697038984,0.0615913691849017,1000.0,0.0,1.0,0.0
0.5,0.15,56,5,0.8566279663716468,0.0013022379841830514,1.0,0.0,9.100954112139439,0.06276333984352303,1000.0,0.0,1.0,0.0
0.5,0.15,57,5,0.8410886076043171,0.001409633207778129,1.0,0.0,9.316797757283329,0.06393985869515978,1000.0,0.0,1.0,0.0
0.5,0.15,58,5,0.8252209601717473,0.001537963993602766,1.0,0.0,9.532656658951685,0.06512068396000388,1000.0,0.0,1.0,0.0
0.5,0.15,59,5,0.8090391616170358,0.0016794425501309913,1.0,0.0,9.748529921613038,0.06630558986710726,1000.0,0.0,1.0,0.0
0.5,0.15,60,5,0.7925807665457475,0.0018317843074613033,1.0,0.0,9.964416719957685,0.06749436542220368,1000.0,0.0,1.0,0.0
0.5,0.15,61,5,0.7758666842241386,0.0019906135931501583,1.0,0.0,10.180316292051083,0.06868681328006612,1000.0,0.0,1.0,0.0
0.5,0.15,62,5,0.7588957212423386,0.0021399110072897473,1.0,0.0,10.396227933281018,0.06988274871213114,1000.0,0.0,1.0,0.0
0.5,0.15,63,5,0.7416998879744778,0.002304273279885639,1.0,0.0,10.612150990992376,0.07108199866094939,1000.0,0.0,1.0,0.0
0.5,0.15,64,5,0.7243138452705468,0.0024670670096714068,1.0,0.0,10.828084859719423,0.07228440087370218,1000.0,0.0,1.0,0.0
0.5,0.15,65,5,0.7067346921135408,0.002638002078076334,1.0,0.0,11.044028976938817,0.07348980310776788,1000.0,0.0,1.0,0.0
0.5,0.15,66,5,0.6889675209095794,0.0028129884156138543,1.0,0.0,11.259982819277646,0.07469806240188778,1000.0,0.0,1.0,0.0
0.5,0.15,67,5,0.6710258774798289,0.0029928823422739493,1.0,0.0,11.475945899120262,0.07590904440711563,1000.0,0.0,1.0,0.0
0.5,0.15,68,5,0.6529222578091053,0.003151885348919226,1.0,0.0,11.691917761565387,0.07712262277222862,1000.0,0.0,1.0,0.0
0.5,0.15,69,5,0.6346704036540148,0.0032938068783641855,1.0,0.0,11.907897981691775,0.07833867857880542,1000.0,0.0,1.0,0.0
0.5,0.15,70,5,0.6162783078914377,0.0034287830165778375,1.0,0.0,12.123886162096245,0.07955709982156375,1000.0,0.0,1.0,0.0
0.5,0.15,71,5,0.5978261723172136,0.0035514671520043123,1.0,0.0,12.339881930672687,0.0807777809300227,1000.0,0.0,0.0,0.0
0.5,0.15,72,5,0.5798489406651114,0.0036565009057251676,1.0,0.0,12.55588493860483,0.08200062232786179,1000.0,0.0,0.0,0.0
0.5,0.15,73,5,0.5628556504930577,0.0038207449339411757,1.0,0.0,12.771894858548924,0.08322553002672065,1000.0,0.0,0.0,0.0
0.5,0.15,74,5,0.5471580104962698,0.004039698574324593,1.0,0.0,12.987911382985562,0.08445241525146549,1000.0,0.0,0.0,0.0
0.5,0.15,75,5,0.5328447649829096,0.004232112184695547,0.9992000000000001,0.0009797958971132722,13.203934222722438,0.08568119409422299,999.2,0.9797958971132713,0.0,0.0
0.5,0.15,76,5,0.51974355425561,0.004458079974676105,0.9986,0.001743559577416271,13.419963105532023,0.08691178719475236,998.6,1.7435595774162693,0.0,0.0
0.5,0.15,77,5,0.5076730097579272,0.004588951079695384,0.9962,0.003709447398198285,13.635997774910114,0.08814411944491078,996.2,3.7094473981982814,0.0,0.0
0.5,0.15,78,5,0.49646258659309206,0.004709108621109312,0.993,0.0047749345545253325,13.852037988942783,0.0893781197152003,993.0,4.774934554525329,0.0,0.0
0.5,0.15,79,5,0.485960160664569,0.004850235990641414,0.9872,0.009173875952943781,14.068083519270846,0.09061372060156254,987.2,9.173875952943773,0.0,0.0
0.5,0.15,80,5,0.4760675740186892,0.004964264176022339,0.9753999999999999,0.010983624174196793,14.284134150142037,0.09185085819074228,975.4,10.983624174196784,0.0,0.0
0.5,0.15,81,5,0.4667111300041654,0.005010144282717714,0.9602,0.017859451279364634,14.50018967754237,0.09308947184270194,960.2,17.85945127936466,0.0,0.0
0.5,0.15,82,5,0.4578309030608122,0.005025420890793268,0.9480000000000001,0.02094755355644184,14.716249908398947,0.0943295039887025,948.0,20.94755355644186,0.0,0.0
0.5,0.15,83,5,0.44934363582193376,0.005066426709022062,0.932,0.021428952377566163,14.932314659847474,0.09557089994377778,932.0,21.428952377566198,0.0,0.0
0.5,0.15,84,5,0.441184382457444,0.0051397605848666275,0.9126000000000001,0.019915822855207353,15.14838375855832,0.09681360773246636,912.6,19.915822855207367,0.0,0.0
0.5,0.15,85,5,0.43333881043068184,0.0051753364472520635,0.8977999999999999,0.021311030007955995,15.364457040115749,0.0980575779267356,897.8,21.311030007955974,0.0,0.0
0.5,0.15,86,5,0.42581138412120884,0.005209327641135975,0.8847999999999999,0.021226398658274578,15.580534348445472,0.09930276349514294,884.8,21.226398658274558,0.0,0.0
0.5,0.15,87,5,0.41856927915040976,0.005243219728169703,0.8726,0.023070327262524927,15.796615535286085,0.10054911966236409,872.6,23.07032726252491,0.0,0.0
0.5,0.15,88,5,0.41159595986810704,0.0052369763121889,0.8560000000000001,0.023435016535091266,16.012700459700586,0.10179660377827007,856.0,23.435016535091243,0.0,0.0
0.5,0.15,89,5,0.40487233901432446,0.005249889658602124,0.8320000000000001,0.021061813787041226,16.22878898762435,0.10304517519584391,832.0,21.06181378704123,0.0,0.0
0.5,0.15,90,5,0.398394764777083,0.005305554914911099,0.8160000000000001,0.013190905958272886,16.444880991446507,0.10429479515723857,816.0,13.19090595827292,0.0,0.0
0.5,0.15,91,5,0.39215935574461536,0.005401706203176368,0.8048,0.011461239025515494,16.660976349621755,0.10554542668738551,804.8,11.461239025515521,0.0,0.0
0.5,0.15,92,5,0.38613094852989915,0.005511631800116752,0.793,0.006542170893518456,16.87707494631013,0.10679703449457208,793.0,6.54217089351845,0.0,0.0
0.5,0.15,93,5,0.38031685108576363,0.005622068138581644,0.7817999999999999,0.00534415568635496,17.09317667104235,0.1080495848774752,781.8,5.344155686354955,0.0,0.0
0.5,0.15,94,5,0.3747053102036868,0.005723327038536854,0.774,0.008099382692526642,17.309281418408595,0.10930304563818216,774.0,8.099382692526634,0.0,0.0
0.5,0.15,95,5,0.3692539565927636,0.005827094251919296,0.7644,0.00717216843081645,17.525389087768946,0.11055738600076913,764.4,7.172168430816442,0.0,0.0
0.5,0.15,96,5,0.36396751077591427,0.005930651612696944,0.7510000000000001,0.006324555320336764,17.741499582983522,0.11181257653499978,751.0,6.324555320336759,0.0,0.0
0.5,0.15,97,5,0.35884395472021885,0.006040187526352047,0.7373999999999999,0.004176122603564224,17.95761281216101,0.1130685890848288,737.4,4.17612260356422,0.0,0.0
0.5,0.15,98,5,0.3538714666877528,0.006176292848523253,0.7228000000000001,0.006852736679604732,18.173728687423914,0.11432539670132456,722.8,6.8527366796047255,0.0,0.0
0.5,0.15,99,5,0.3490580006698307,0.006344921166862239,0.711,0.010059821071967442,18.389847124689364,0.11558297357972726,711.0,10.059821071967434,0.0,0.0
0.5,0.15,100,5,0.3443902187883185,0.006482688821292378,0.6981999999999999,0.01592984620139188,18.605968043464237,0.11684129500034121,698.2,15.9298462013919,0.0,0.0
0.5,0.25,0,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,1,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,2,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,3,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,4,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,5,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,6,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,7,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,8,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,9,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,10,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,11,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,12,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,13,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,14,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,15,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,16,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,17,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,18,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,19,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,20,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.5,0.25,21,5,1.0,0.0,1.0,0.0,1.5883291287025005,0.028310380355146523,1000.0,0.0,1.0,0.0
0.5,0.25,22,5,1.0,0.0,1.0,0.0,1.7982019176404311,0.02893750418334882,1000.0,0.0,1.0,0.0
0.5,0.25,23,5,1.0,0.0,1.0,0.0,2.009185841293738,0.02959274478214269,1000.0,0.0,1.0,0.0
0.5,0.25,24,5,1.0,0.0,1.0,0.0,2.2209954008462183,0.030279470913957576,1000.0,0.0,1.0,0.0
0.5,0.25,25,5,1.0,0.0,1.0,0.0,2.433439001342893,0.030998475076985218,1000.0,0.0,1.0,0.0
0.5,0.25,26,5,1.0,0.0,1.0,0.0,2.6463821434462007,0.031749276572546704,1000.0,0.0,1.0,0.0
0.5,0.25,27,5,1.0,0.0,1.0,0.0,2.8597270885644184,0.03253074442671014,1000.0,0.0,1.0,0.0
0.5,0.25,28,5,1.0,0.0,1.0,0.0,3.073400814454631,0.03334142245379088,1000.0,0.0,1.0,0.0
0.5,0.25,29,5,1.0,0.0,1.0,0.0,3.287347500863221,0.034179708542855985,1000.0,0.0,1.0,0.0
0.5,0.25,30,5,1.0,0.0,1.0,0.0,3.5015236447242963,0.03504395721400877,1000.0,0.0,1.0,0.0
0.5,0.25,31,5,1.0,0.0,1.0,0.0,3.715894775923432,0.035932539448495816,1000.0,0.0,1.0,0.0
0.5,0.25,32,5,1.0,0.0,1.0,0.0,3.930433185792662,0.036843877613649635,1000.0,0.0,1.0,0.0
0.5,0.25,33,5,1.0,0.0,1.0,0.0,4.145116317556786,0.03777646532784248,1000.0,0.0,1.0,0.0
0.5,0.25,34,5,1.0,0.0,1.0,0.0,4.359925601631769,0.03872887796266958,1000.0,0.0,1.0,0.0
0.5,0.25,35,5,1.0,0.0,1.0,0.0,4.574845597160841,0.03969977721672364,1000.0,0.0,1.0,0.0
0.5,0.25,36,5,1.0,0.0,1.0,0.0,4.789863348863579,0.04068791190527588,1000.0,0.0,1.0,0.0
0.5,0.25,37,5,1.0,0.0,1.0,0.0,5.004967898126438,0.041692116344082666,1000.0,0.0,1.0,0.0
0.5,0.25,38,5,1.0,0.0,1.0,0.0,5.220149906445344,0.04271130723331162,1000.0,0.0,1.0,0.0
0.5,0.25,39,5,1.0,0.0,1.0,0.0,5.435401361945002,0.043744479646681045,1000.0,0.0,1.0,0.0
0.5,0.25,40,5,1.0,0.0,1.0,0.0,5.650715348167667,0.04479070253364398,1000.0,0.0,1.0,0.0
0.5,0.25,41,5,0.9999935855251462,4.929315257850049e-06,1.0,0.0,5.866085860115607,0.045849114010123114,1000.0,0.0,1.0,0.0
0.5,0.25,42,5,0.999653775528663,0.00017685961746291012,1.0,0.0,6.081507656559732,0.046918916622885755,1000.0,0.0,1.0,0.0
0.5,0.25,43,5,0.9982004383118547,0.0004704422021621751,1.0,0.0,6.296976140471811,0.047999372710055686,1000.0,0.0,1.0,0.0
0.5,0.25,44,5,0.9950839438098342,0.0007692817916212302,1.0,0.0,6.512487261475407,0.049089799936611916,1000.0,0.0,1.0,0.0
0.5,0.25,45,5,0.989949903458349,0.0010533155781563663,1.0,0.0,6.728037435688984,0.0501895670531213,1000.0,0.0,1.0,0.0
0.5,0.25,46,5,0.9828619708238527,0.001169629630111624,1.0,0.0,6.943623479420036,0.051298089904537394,1000.0,0.0,1.0,0.0
0.5,0.25,47,5,0.9740584133102106,0.0012577932817196074,1.0,0.0,7.159242553974684,0.05241482770101906,1000.0,0.0,1.0,0.0
0.5,0.25,48,5,0.96388421171911,0.0012990413973979367,1.0,0.0,7.374892119451369,0.053539279552463716,1000.0,0.0,1.0,0.0
0.5,0.25,49,5,0.9527268579055068,0.0013079495261441067,1.0,0.0,7.590569895844529,0.05467098126154264,1000.0,0.0,1.0,0.0
0.5,0.25,50,5,0.9407661792750606,0.0012775466138615662,1.0,0.0,7.806273830133601,0.05580950236550213,1000.0,0.0,1.0,0.0
0.5,0.25,51,5,0.9281088286216125,0.0012384610663440981,1.0,0.0,8.022002068301532,0.056954443414196705,1000.0,0.0,1.0,0.0
0.5,0.25,52,5,0.9148311315928807,0.001213461396966006,1.0,0.0,8.237752931435924,0.05810543347021607,1000.0,0.0,1.0,0.0
0.5,0.25,53,5,0.9009677230806259,0.0011910598287200097,1.0,0.0,8.453524895229135,0.05926212781624999,1000.0,0.0,1.0,0.0
0.5,0.25,54,5,0.8865854985048072,0.001158930619764727,1.0,0.0,8.66931657232215,0.06042420585471374,1000.0,0.0,1.0,0.0
0.5,0.25,55,5,0.871791184591984,0.0012023195010025464,1.0,0.0,8.885126697038984,0.0615913691849017,1000.0,0.0,1.0,0.0
0.5,0.25,56,5,0.8566279663716468,0.0013022379841830514,1.0,0.0,9.100954112139439,0.06276333984352303,1000.0,0.0,1.0,0.0
0.5,0.25,57,5,0.8410886076043171,0.001409633207778129,1.0,0.0,9.316797757283329,0.06393985869515978,1000.0,0.0,1.0,0.0
0.5,0.25,58,5,0.8252209601717473,0.001537963993602766,1.0,0.0,9.532656658951685,0.06512068396000388,1000.0,0.0,1.0,0.0
0.5,0.25,59,5,0.8090391616170358,0.0016794425501309913,1.0,0.0,9.748529921613038,0.06630558986710726,1000.0,0.0,1.0,0.0
0.5,0.25,60,5,0.7925807665457475,0.0018317843074613033,1.0,0.0,9.964416719957685,0.06749436542220368,1000.0,0.0,1.0,0.0
0.5,0.25,61,5,0.7758666842241386,0.0019906135931501583,1.0,0.0,10.180316292051083,0.06868681328006612,1000.0,0.0,1.0,0.0
0.5,0.25,62,5,0.7588957212423386,0.0021399110072897473,1.0,0.0,10.396227933281018,0.06988274871213114,1000.0,0.0,1.0,0.0
0.5,0.25,63,5,0.7416998879744778,0.002304273279885639,1.0,0.0,10.612150990992376,0.07108199866094939,1000.0,0.0,1.0,0.0
0.5,0.25,64,5,0.7243138452705468,0.0024670670096714068,1.0,0.0,10.828084859719423,0.07228440087370218,1000.0,0.0,1.0,0.0
0.5,0.25,65,5,0.7067346921135408,0.002638002078076334,1.0,0.0,11.044028976938817,0.07348980310776788,1000.0,0.0,1.0,0.0
0.5,0.25,66,5,0.6889675209095794,0.0028129884156138543,1.0,0.0,11.259982819277646,0.07469806240188778,1000.0,0.0,1.0,0.0
0.5,0.25,67,5,0.6710258774798289,0.0029928823422739493,0.9998000000000001,0.00040000000000000034,11.475945899120262,0.07590904440711563,999.8,0.4000000000000001,1.0,0.0
0.5,0.25,68,5,0.6529222578091053,0.003151885348919226,0.9962,0.004833218389437833,11.691917761565387,0.07712262277222862,996.2,4.833218389437829,1.0,0.0
0.5,0.25,69,5,0.6346704036540148,0.0032938068783641855,0.9908000000000001,0.007166589146867573,11.907897981691775,0.07833867857880542,990.8,7.166589146867567,1.0,0.0
0.5,0.25,70,5,0.6162783078914377,0.0034287830165778375,0.9822,0.009453041838477188,12.123886162096245,0.07955709982156375,982.2,9.453041838477178,1.0,0.0
0.5,0.25,71,5,0.5978261723172136,0.0035514671520043123,0.9738,0.009927738916792694,12.339881930672687,0.0807777809300227,973.8,9.927738916792686,0.0,0.0
0.5,0.25,72,5,0.5798489406651114,0.0036565009057251676,0.9528000000000001,0.010027960909377348,12.55588493860483,0.08200062232786179,952.8,10.02796090937734,0.0,0.0
0.5,0.25,73,5,0.5628556504930577,0.0038207449339411757,0.9318000000000002,0.010759182125050181,12.771894858548924,0.08322553002672065,931.8,10.759182125050211,0.0,0.0
0.5,0.25,74,5,0.5471580104962698,0.004039698574324593,0.9112000000000002,0.013332666649999178,12.987911382985562,0.08445241525146549,911.2,13.332666649999167,0.0,0.0
0.5,0.25,75,5,0.5328447649829096,0.004232112184695547,0.8907999999999999,0.010146920715172666,13.203934222722438,0.08568119409422299,890.8,10.146920715172657,0.0,0.0
0.5,0.25,76,5,0.51974355425561,0.004458079974676105,0.8726,0.01736202753136858,13.419963105532023,0.08691178719475236,872.6,17.362027531368565,0.0,0.0
0.5,0.25,77,5,0.5076730097579272,0.004588951079695384,0.8568,0.02155365398256177,13.635997774910114,0.08814411944491078,856.8,21.553653982561748,0.0,0.0
0.5,0.25,78,5,0.49646258659309206,0.004709108621109312,0.8388,0.018529975715040725,13.852037988942783,0.0893781197152003,838.8,18.52997571504075,0.0,0.0
0.5,0.25,79,5,0.485960160664569,0.004850235990641414,0.8188000000000001,0.01892511558749375,14.068083519270846,0.09061372060156254,818.8,18.925115587493778,0.0,0.0
0.5,0.25,80,5,0.4760675740186892,0.004964264176022339,0.8088,0.018755265927200268,14.284134150142037,0.09185085819074228,808.8,18.755265927200284,0.0,0.0
0.5,0.25,81,5,0.4667111300041654,0.005010144282717714,0.7896000000000001,0.016716458955173506,14.50018967754237,0.09308947184270194,789.6,16.71645895517349,0.0,0.0
0.5,0.25,82,5,0.4578309030608122,0.005025420890793268,0.7704000000000001,0.016668533228811722,14.716249908398947,0.0943295039887025,770.4,16.668533228811704,0.0,0.0
0.5,0.25,83,5,0.44934363582193376,0.005066426709022062,0.7548,0.013526270735128744,14.932314659847474,0.09557089994377778,754.8,13.526270735128733,0.0,0.0
0.5,0.25,84,5,0.441184382457444,0.0051397605848666275,0.744,0.01019803902718558,15.14838375855832,0.09681360773246636,744.0,10.198039027185569,0.0,0.0
0.5,0.25,85,5,0.43333881043068184,0.0051753364472520635,0.7325999999999999,0.00755248303539969,15.364457040115749,0.0980575779267356,732.6,7.552483035399682,0.0,0.0
0.5,0.25,86,5,0.42581138412120884,0.005209327641135975,0.717,0.009252026804976311,15.580534348445472,0.09930276349514294,717.0,9.252026804976301,0.0,0.0
0.5,0.25,87,5,0.41856927915040976,0.005243219728169703,0.705,0.0052153619241621235,15.796615535286085,0.10054911966236409,705.0,5.215361924162119,0.0,0.0
0.5,0.25,88,5,0.41159595986810704,0.0052369763121889,0.6938,0.004707440918375932,16.012700459700586,0.10179660377827007,693.8,4.707440918375928,0.0,0.0
0.5,0.25,89,5,0.40487233901432446,0.005249889658602124,0.6821999999999999,0.009744742172063833,16.22878898762435,0.10304517519584391,682.2,9.744742172063868,0.0,0.0
0.5,0.25,90,5,0.398394764777083,0.005305554914911099,0.6712,0.012056533498481238,16.444880991446507,0.10429479515723857,671.2,12.056533498481228,0.0,0.0
0.5,0.25,91,5,0.39215935574461536,0.005401706203176368,0.6597999999999999,0.016289874155437804,16.660976349621755,0.10554542668738551,659.8,16.289874155437786,0.0,0.0
0.5,0.25,92,5,0.38613094852989915,0.005511631800116752,0.6506000000000001,0.016942254867637913,16.87707494631013,0.10679703449457208,650.6,16.9422548676379,0.0,0.0
0.5,0.25,93,5,0.38031685108576363,0.005622068138581644,0.6417999999999999,0.022211708624056838,17.09317667104235,0.1080495848774752,641.8,22.211708624056815,0.0,0.0
0.5,0.25,94,5,0.3747053102036868,0.005723327038536854,0.632,0.019879637823662703,17.309281418408595,0.10930304563818216,632.0,19.879637823662684,0.0,0.0
0.5,0.25,95,5,0.3692539565927636,0.005827094251919296,0.6216,0.01921041384249701,17.525389087768946,0.11055738600076913,621.6,19.21041384249699,0.0,0.0
0.5,0.25,96,5,0.36396751077591427,0.005930651612696944,0.6148,0.017508854902591447,17.741499582983522,0.11181257653499978,614.8,17.50885490259143,0.0,0.0
0.5,0.25,97,5,0.35884395472021885,0.006040187526352047,0.6072,0.019732207175072958,17.95761281216101,0.1130685890848288,607.2,19.73220717507294,0.0,0.0
0.5,0.25,98,5,0.3538714666877528,0.006176292848523253,0.5942000000000001,0.019145756710038927,18.173728687423914,0.11432539670132456,594.2,19.14575671003891,0.0,0.0
0.5,0.25,99,5,0.3490580006698307,0.006344921166862239,0.585,0.016577092628081696,18.389847124689364,0.11558297357972726,585.0,16.57709262808168,0.0,0.0
0.5,0.25,100,5,0.3443902187883185,0.006482688821292378,0.5756,0.019703806738800487,18.605968043464237,0.11684129500034121,575.6,19.703806738800502,0.0,0.0
0.8,0.05,0,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.8,0.05,1,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.8,0.05,2,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.8,0.05,3,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
0.8,0.05,4,5,1.0,0.0,1.0,0.0,1.3800208866502497,0.027702094818990466,1000.0,0.0,1.0,0.0
