stage,stage_label,scenario_id,scenario_label,attack_ratio,seed,Q_phy,Q_comm,Q_mis,Q_overall,alive_nodes,phy_edges,comm_edges,mis_edges,valid_paths,attacked_count,jammed_count,affected_sensor_count,affected_decider_count,affected_influencer_count
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.7,17,0.1282717228171947,0.11804796698073602,0.11764705882352941,0.1213222495404867,30,30,2,43,3,70,0,36,22,12
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.7,23,0.1552367260581594,0.13483666634333705,0.16666666666666666,0.15224668635605437,30,44,9,56,20,70,0,36,21,13
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.7,29,0.1867633893044937,0.19613465654080303,0.16666666666666666,0.1831882375039878,30,48,6,41,11,70,0,36,24,10
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.7,35,0.14163346383077186,0.18736419077220615,0.15,0.1596658848676593,30,37,3,48,10,70,0,34,21,15
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.8,11,0.06305175470011463,0.056608448293462565,0.0,0.0398867343311924,20,14,1,16,0,80,0,40,25,15
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.8,17,0.08350983287382154,0.08435078359721614,0.11764705882352941,0.09516922509818902,20,20,1,29,3,80,0,43,23,14
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.8,23,0.07780132129135561,0.07608351801130876,0.05555555555555555,0.06981346495273998,20,22,0,36,8,80,0,41,23,16
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.8,29,0.09822482779315372,0.10900287224854005,0.0,0.06907590001389792,20,18,5,23,0,80,0,40,24,16
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.8,35,0.06311486321123903,0.11906320977494644,0.15,0.1107260243287285,20,16,4,23,5,80,0,42,22,16
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.9,11,0.00806620052410982,0.026055563044435816,0.0,0.011373921189515211,10,3,0,6,0,90,0,45,26,19
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.9,17,0.01082608273390253,0.011451759548456968,0.0,0.007425947427453165,10,4,0,4,0,90,0,47,27,16
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.9,23,0.034324440596022014,0.0330469355245022,0.0,0.02245712537350807,10,7,0,12,0,90,0,45,25,20
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.9,29,0.008064275336602658,0.03460990625323968,0.0,0.014224727196614112,10,3,1,3,0,90,0,46,26,18
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,0.9,35,0.02707677806950727,0.05599683768568186,0.0,0.02769120525172971,10,5,3,8,0,90,0,47,25,18
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,1.0,11,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,1.0,17,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,1.0,23,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,1.0,29,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_topology,硬杀伤-拓扑导向,1.0,35,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.0,11,1.0,1.0,1.0,1.0,100,491,50,539,1010,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.0,17,1.0,1.0,1.0,1.0,100,496,54,580,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.0,23,1.0,1.0,1.0,1.0,100,536,48,625,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.0,29,1.0,0.9999999999999999,1.0,0.9999999999999998,100,491,30,553,878,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.0,35,1.0,1.0,1.0,1.0,100,525,48,565,1006,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.1,11,0.8340453145420765,0.7307394250946123,0.7222222222222222,0.7623356539529702,90,373,30,362,354,10,0,0,10,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.1,17,0.8240235466120741,0.7439782413648729,0.7647058823529411,0.777569223443296,90,374,25,385,554,10,0,0,10,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.1,23,0.8244701955938696,0.7467869612868889,0.8333333333333334,0.8015301634046973,90,401,35,413,673,10,0,0,10,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.1,29,0.8214940764171468,0.770475740970618,1.0,0.8639899391292549,90,368,31,372,576,10,0,0,10,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.1,35,0.8286867368876983,0.7365377246696916,0.9,0.8217414871857966,90,396,30,376,627,10,0,0,10,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.2,11,0.6990951810773766,0.48938472756131407,0.4444444444444444,0.5443081176943783,80,294,24,249,63,20,0,0,20,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.2,17,0.6941709094833817,0.49045165326486045,0.47058823529411764,0.5517369326807866,80,285,18,257,109,20,0,0,20,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.2,23,0.6979042201548217,0.4986473156818102,0.3888888888888889,0.5284801415751735,80,318,21,282,96,20,0,0,20,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.2,29,0.688297076422497,0.568752725132743,0.7777777777777778,0.6782758597776726,80,284,23,254,176,20,0,0,20,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.2,35,0.6901265005450896,0.49828574132942755,0.45,0.5461374139581724,80,301,24,237,70,20,0,0,20,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.3,11,0.6142302383890962,0.3058861127010933,0.0,0.30670545036339647,70,251,11,192,0,30,0,0,30,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.3,17,0.5952389324799264,0.30011782306027657,0.0,0.2984522518467343,70,236,11,188,0,30,0,0,30,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.3,23,0.6092967898697074,0.3064345501417452,0.0,0.3052437800038175,70,276,14,220,0,30,0,0,30,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.3,29,0.5816929401854314,0.3007383057072933,0.0,0.2941437486309082,70,229,14,180,0,30,0,0,30,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.3,35,0.5956645061951121,0.29199680409454315,0.0,0.2958871034298851,70,251,18,164,0,30,0,0,30,0
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.4,11,0.47092594518012343,0.22064144069310562,0.0,0.230522461957743,60,165,5,120,0,40,0,8,30,2
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.4,17,0.4344596127475286,0.2273269632848998,0.0,0.22059552534414278,60,155,9,114,0,40,0,9,30,1
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.4,23,0.4581519232503224,0.23040489115966506,0.0,0.22951893813666246,60,181,14,136,0,40,0,9,30,1
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.4,29,0.45938100029215245,0.230154811948897,0.0,0.22984527074701647,60,167,9,112,0,40,0,9,30,1
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.4,35,0.4578258974232811,0.21811244949082226,0.0,0.2253127823047011,60,169,11,120,0,40,0,8,30,2
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.5,11,0.32213113418175526,0.1688449697023057,0.0,0.163658701294687,50,110,3,80,0,50,0,16,30,4
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.5,17,0.3273286133143077,0.17672319643052642,0.0,0.1680172699149447,50,112,5,84,0,50,0,16,30,4
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.5,23,0.3280383302799167,0.1618834865130615,0.0,0.16330727226432606,50,127,9,108,0,50,0,15,30,5
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.5,29,0.3371955230640598,0.17417110439808525,0.0,0.17045554248738168,50,115,5,70,0,50,0,17,30,3
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.5,35,0.3446347844374862,0.15562834043063284,0.0,0.16675437495603967,50,113,8,84,0,50,0,15,30,5
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.6,11,0.21057736414236417,0.12123997410121556,0.0,0.11060577941452657,40,67,3,42,0,60,0,25,30,5
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.6,17,0.21457169923026226,0.12397460823296413,0.0,0.11284876915440878,40,60,6,50,0,60,0,23,30,7
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.6,23,0.22175103109885852,0.10494782905775653,0.0,0.10889962005220502,40,73,3,60,0,60,0,23,30,7
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.6,29,0.2469591983407069,0.1284274521861008,0.0,0.1251288835089359,40,77,3,40,0,60,0,26,30,4
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.6,35,0.23894123102165277,0.10755539692756866,0.0,0.1154988759830738,40,68,4,58,0,60,0,20,30,10
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.7,11,0.17967980084347485,0.09099414972254899,0.0,0.09022465018867461,30,51,2,26,0,70,0,32,30,8
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.7,17,0.12915156644374914,0.07213631142923832,0.0,0.06709595929099582,30,28,2,20,0,70,0,32,30,8
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.7,23,0.14726833624386892,0.07100585424656547,0.0,0.07275806349681146,30,41,4,30,0,70,0,31,30,9
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.7,29,0.17729394813958219,0.09018885884080119,0.0,0.08916093566012778,30,45,2,34,0,70,0,30,30,10
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.7,35,0.14683978899219316,0.07037005024298564,0.0,0.07240327974505958,30,39,2,26,0,70,0,28,30,12
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.8,11,0.11168522663696111,0.055067498513409786,0.0,0.05558424171679029,20,27,2,24,0,80,0,36,30,14
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.8,17,0.015358358974885078,0.03176786686157491,0.0,0.01570874194548666,20,9,1,8,0,80,0,38,30,12
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.8,23,0.06930474401424679,0.033187682798236744,0.0,0.03416414227082784,20,16,0,18,0,80,0,36,30,14
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.8,29,0.12384024310631159,0.04961011691912881,0.0,0.057816786675146795,20,27,1,22,0,80,0,37,30,13
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.8,35,0.04680342415076765,0.030477363575676642,0.0,0.025760262575481432,20,13,1,12,0,80,0,35,30,15
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.9,11,0.00806620052410982,0.013384585850707384,0.0,0.007150262124939067,10,3,0,4,0,90,0,43,30,17
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.9,17,0.008119562050426896,0.01149628699774971,0.0,0.0065386163493922015,10,3,0,2,0,90,0,44,30,16
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.9,23,0.011448672246148109,0.007523302857223176,0.0,0.006323991701123761,10,4,0,6,0,90,0,41,30,19
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.9,29,0.03391002310968723,0.018136437307849303,0.0,0.017348820139178843,10,7,0,6,0,90,0,43,30,17
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),0.9,35,0.005109879736787439,0.006726115002111716,0.0,0.0039453315796330515,10,2,0,2,0,90,0,43,30,17
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),1.0,11,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),1.0,17,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),1.0,23,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),1.0,29,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,hard_role_decider,硬杀伤-角色导向(D→拓扑),1.0,35,0.0,0.0,0.0,0.0,0,0,0,0,0,100,0,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.0,11,1.0,1.0,1.0,1.0,100,491,50,539,1010,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.0,17,1.0,1.0,1.0,1.0,100,496,54,580,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.0,23,1.0,1.0,1.0,1.0,100,536,48,625,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.0,29,1.0,0.9999999999999999,1.0,0.9999999999999998,100,491,30,553,878,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.0,35,1.0,1.0,1.0,1.0,100,525,48,565,1006,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.1,11,1.0,0.884836943939022,0.8333333333333334,0.9060567590907851,100,491,39,443,930,0,10,5,2,3
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.1,17,1.0,0.8728017904754185,0.9411764705882353,0.9379927536878845,100,496,44,484,1009,0,10,6,3,1
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.1,23,1.0,0.8438234946787255,0.8888888888888888,0.9109041278558714,100,536,44,517,1013,0,10,5,3,2
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.1,29,1.0,0.8474181894873686,0.9444444444444444,0.930620877977271,100,491,34,454,604,0,10,4,3,3
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.1,35,1.0,0.8694689150127025,0.9,0.9231563050042342,100,525,42,442,1012,0,10,5,3,2
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.2,11,1.0,0.7689203917447552,0.7222222222222222,0.8303808713223257,100,491,29,370,586,0,20,10,4,6
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.2,17,1.0,0.7083146438852783,0.8823529411764706,0.8635558616872495,100,496,28,355,731,0,20,11,7,2
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.2,23,1.0,0.7056521328577996,0.8333333333333334,0.8463284887303776,100,536,37,392,849,0,20,10,6,4
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.2,29,1.0,0.6916253925720028,0.8888888888888888,0.8601714271536305,100,491,29,355,458,0,20,9,7,4
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.2,35,1.0,0.7352672562554865,0.7,0.811755752085162,100,525,33,369,717,0,20,9,5,6
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.3,11,1.0,0.6769409250865759,0.6111111111111112,0.7626840120658956,100,491,20,288,344,0,30,17,5,8
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.3,17,1.0,0.5395146877795512,0.7058823529411765,0.7484656802402425,100,496,22,262,397,0,30,13,12,5
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.3,23,1.0,0.6189547374528548,0.7222222222222222,0.7803923198916922,100,536,33,312,590,0,30,17,7,6
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.3,29,1.0,0.5941834683843294,0.7777777777777778,0.7906537487207024,100,491,21,261,174,0,30,17,7,6
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.3,35,1.0,0.579619604364087,0.5,0.693206534788029,100,525,26,321,529,0,30,13,7,10
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.4,11,1.0,0.5135218348131655,0.4444444444444444,0.6526554264192033,100,491,14,218,179,0,40,21,8,11
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.4,17,1.0,0.4144594531006627,0.5294117647058824,0.6479570726021817,100,496,12,170,152,0,40,18,17,5
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.4,23,1.0,0.4553387491906919,0.4444444444444444,0.6332610645450454,100,536,18,228,312,0,40,19,11,10
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.4,29,1.0,0.44518648593679594,0.7777777777777778,0.7409880879048578,100,491,14,173,130,0,40,21,13,6
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.4,35,1.0,0.4737677997441018,0.4,0.6245892665813673,100,525,18,237,265,0,40,19,9,12
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.5,11,1.0,0.41503791051430466,0.3888888888888889,0.6013089331343978,100,491,10,145,84,0,50,28,10,12
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.5,17,1.0,0.2804761658589178,0.35294117647058826,0.5444724474431687,100,496,7,115,66,0,50,24,18,8
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.5,23,1.0,0.3250504321330914,0.3888888888888889,0.5713131070073267,100,536,12,148,164,0,50,24,15,11
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.5,29,1.0,0.35411681857025407,0.4444444444444444,0.5995204210048994,100,491,11,137,78,0,50,25,15,10
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.5,35,1.0,0.33268900008851093,0.35,0.560896333362837,100,525,14,140,89,0,50,24,14,12
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.6,11,1.0,0.22732361179071225,0.1111111111111111,0.4461449076339411,100,491,7,93,34,0,60,31,16,13
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.6,17,1.0,0.205378531391067,0.29411764705882354,0.4998320594832968,100,496,2,73,33,0,60,30,20,10
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.6,23,1.0,0.2035520871849058,0.3888888888888889,0.5308136586912648,100,536,6,87,72,0,60,30,19,11
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.6,29,1.0,0.2476816907741723,0.2222222222222222,0.48996797099879813,100,491,9,86,19,0,60,30,17,13
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.6,35,1.0,0.21874992707856647,0.35,0.5229166423595222,100,525,12,82,49,0,60,29,18,13
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.7,11,1.0,0.1468990692566014,0.1111111111111111,0.4193367267892375,100,491,3,58,29,0,70,36,19,15
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.7,17,1.0,0.12278858281531231,0.11764705882352941,0.4134785472129472,100,496,2,45,12,0,70,33,22,15
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.7,23,1.0,0.10429792635723209,0.16666666666666666,0.4236548643412996,100,536,4,54,14,0,70,34,21,15
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.7,29,1.0,0.14598703232696908,0.05555555555555555,0.4005141959608415,100,491,3,48,4,0,70,34,20,16
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.7,35,1.0,0.11877243047813982,0.2,0.4395908101593799,100,525,5,38,15,0,70,33,23,14
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.8,11,1.0,0.10091839972397622,0.1111111111111111,0.40400983694502907,100,491,2,34,26,0,80,41,22,17
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.8,17,1.0,0.05573272613251385,0.0,0.3519109087108379,100,496,1,17,0,0,80,38,25,17
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.8,23,1.0,0.06016170625185032,0.16666666666666666,0.4089427909728389,100,536,3,21,9,0,80,39,25,16
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.8,29,1.0,0.049167995716164904,0.05555555555555555,0.36824118375724013,100,491,0,19,4,0,80,38,25,17
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.8,35,1.0,0.05744806177875813,0.05,0.3691493539262527,100,525,2,19,1,0,80,37,26,17
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.9,11,1.0,0.010568064313759003,0.05555555555555555,0.3553745399564382,100,491,0,9,1,0,90,45,28,17
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.9,17,1.0,0.010737445668310594,0.0,0.33691248188943684,100,496,0,8,0,0,90,43,27,20
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.9,23,1.0,0.006402730780542331,0.05555555555555555,0.35398609544536597,100,536,0,5,1,0,90,43,29,18
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.9,29,1.0,0.012109089200531565,0.0,0.33736969640017717,100,491,0,10,0,0,90,41,29,20
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,0.9,35,1.0,0.004424581819443749,0.0,0.3348081939398146,100,525,0,2,0,0,90,43,29,18
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,1.0,11,1.0,0.0,0.0,0.3333333333333333,100,491,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,1.0,17,1.0,0.0,0.0,0.3333333333333333,100,496,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,1.0,23,1.0,0.0,0.0,0.3333333333333333,100,536,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,1.0,29,1.0,0.0,0.0,0.3333333333333333,100,491,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_random,网络压制-随机攻击,1.0,35,1.0,0.0,0.0,0.3333333333333333,100,525,0,0,0,0,100,50,30,20
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.0,11,1.0,1.0,1.0,1.0,100,491,50,539,1010,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.0,17,1.0,1.0,1.0,1.0,100,496,54,580,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.0,23,1.0,1.0,1.0,1.0,100,536,48,625,1012,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.0,29,1.0,0.9999999999999999,1.0,0.9999999999999998,100,491,30,553,878,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.0,35,1.0,1.0,1.0,1.0,100,525,48,565,1006,0,0,0,0,0
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.1,11,1.0,0.8644247992091251,0.8333333333333334,0.899252710847486,100,491,38,415,647,0,10,6,2,2
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.1,17,1.0,0.9215682655408134,0.9411764705882353,0.9542482453763494,100,496,49,420,914,0,10,9,1,0
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.1,23,1.0,0.8524663806306082,0.9444444444444444,0.9323036083583508,100,536,37,450,1003,0,10,6,3,1
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.1,29,1.0,0.8977820479084622,1.0,0.9659273493028206,100,491,22,381,530,0,10,8,2,0
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.1,35,1.0,0.9056654595581106,0.95,0.9518884865193702,100,525,40,425,769,0,10,8,1,1
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.2,11,1.0,0.7884056789923,0.5555555555555556,0.7813204115159518,100,491,29,310,348,0,20,13,3,4
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.2,17,1.0,0.7301372053962006,0.7058823529411765,0.8120065194457924,100,496,36,352,631,0,20,11,6,3
strike,打击阶段（固定 $\Phi=2$）,soft_topology,网络压制-拓扑导向,0.2,23,1.0,0.6965822088946918,0.6111111111111112,0.769231106668601,100,536,26,366,541,0,20,11,5,4
